Timestamp;Date;Value;Properties
1773070700317;2026-03-09 16:38:20.317;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 457, "ID": "ID 0x04 0xB5 0x9E 0xB2 0xB2 0x6C 0x80", "readingID": 1};
1773070701337;2026-03-09 16:38:21.337;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 458, "readingID": 0};
1773070701337;2026-03-09 16:38:21.337;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 459, "ID": "ID 0x04 0xB5 0x9E 0xB2 0xB2 0x6C 0x80", "readingID": 1};
1773070702363;2026-03-09 16:38:22.363;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 460, "readingID": 0};
1773070702363;2026-03-09 16:38:22.363;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 461, "ID": "ID 0x04 0xB5 0x9E 0xB2 0xB2 0x6C 0x80", "readingID": 1};
1773070703378;2026-03-09 16:38:23.378;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 462, "readingID": 0};
1773070703378;2026-03-09 16:38:23.378;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 463, "ID": "ID 0x04 0xB5 0x9E 0xB2 0xB2 0x6C 0x80", "readingID": 1};
1773070704618;2026-03-09 16:38:24.618;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 464, "readingID": 0};
1773070704619;2026-03-09 16:38:24.619;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 465, "ID": "ID 0x04 0xB5 0x9E 0xB2 0xB2 0x6C 0x80", "readingID": 1};
1773070705637;2026-03-09 16:38:25.637;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 466, "readingID": 0};
1773070706206;2026-03-09 16:38:26.206;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 467, "readingID": 0};
1773070709227;2026-03-09 16:38:29.227;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 468, "readingID": 0};
1773070712268;2026-03-09 16:38:32.268;{"type": "nfc", "UID": "22Mp", "location": "Conveyor", "messageID": 469, "readingID": 0};
