Timestamp;Date;Value;Properties
1773070643628;2026-03-09 16:37:23.628;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5151, "position": -78};
1773070643831;2026-03-09 16:37:23.831;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5152, "position": -78};
1773070644032;2026-03-09 16:37:24.032;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5153, "position": -78};
1773070644568;2026-03-09 16:37:24.568;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5154, "position": -78};
1773070644568;2026-03-09 16:37:24.568;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5155, "position": -78};
1773070645160;2026-03-09 16:37:25.160;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5156, "position": -78};
1773070645160;2026-03-09 16:37:25.160;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5157, "position": -78};
1773070645422;2026-03-09 16:37:25.422;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5158, "position": -78};
1773070645937;2026-03-09 16:37:25.937;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5159, "position": -78};
1773070646420;2026-03-09 16:37:26.420;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5160, "position": -78};
1773070646723;2026-03-09 16:37:26.723;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5161, "position": -78};
1773070646724;2026-03-09 16:37:26.724;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5162, "position": -78};
1773070646886;2026-03-09 16:37:26.886;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5163, "position": -78};
1773070647126;2026-03-09 16:37:27.126;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5164, "position": -78};
1773070647126;2026-03-09 16:37:27.126;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5165, "position": -78};
1773070647368;2026-03-09 16:37:27.368;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5166, "position": -78};
1773070647563;2026-03-09 16:37:27.563;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5167, "position": -78};
1773070647781;2026-03-09 16:37:27.781;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5168, "position": -78};
1773070648068;2026-03-09 16:37:28.068;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5169, "position": -78};
1773070648434;2026-03-09 16:37:28.434;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5170, "position": -78};
1773070649181;2026-03-09 16:37:29.181;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5171, "position": -78};
1773070649182;2026-03-09 16:37:29.182;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5172, "position": -78};
1773070649184;2026-03-09 16:37:29.184;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5173, "position": -78};
1773070649442;2026-03-09 16:37:29.442;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5174, "position": -78};
1773070650229;2026-03-09 16:37:30.229;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5175, "position": -78};
1773070650230;2026-03-09 16:37:30.230;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5176, "position": -78};
1773070650236;2026-03-09 16:37:30.236;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5177, "position": -78};
1773070650267;2026-03-09 16:37:30.267;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5178, "position": -78};
1773070650609;2026-03-09 16:37:30.609;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5179, "position": -78};
1773070651372;2026-03-09 16:37:31.372;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5180, "position": -78};
1773070651372;2026-03-09 16:37:31.372;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5181, "position": -78};
1773070651538;2026-03-09 16:37:31.538;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5182, "position": -78};
1773070651739;2026-03-09 16:37:31.739;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5183, "position": -78};
1773070651765;2026-03-09 16:37:31.765;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5184, "position": -78};
1773070652222;2026-03-09 16:37:32.222;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5185, "position": -78};
1773070652265;2026-03-09 16:37:32.265;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5186, "position": -78};
1773070652750;2026-03-09 16:37:32.750;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5187, "position": -78};
1773070652765;2026-03-09 16:37:32.765;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5188, "position": -78};
1773070653240;2026-03-09 16:37:33.240;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5189, "position": -78};
1773070653271;2026-03-09 16:37:33.271;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5190, "position": -78};
1773070653756;2026-03-09 16:37:33.756;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5191, "position": -78};
1773070653760;2026-03-09 16:37:33.760;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5192, "position": -78};
1773070654262;2026-03-09 16:37:34.262;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5193, "position": -78};
1773070654263;2026-03-09 16:37:34.263;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5194, "position": -78};
1773070654506;2026-03-09 16:37:34.506;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5195, "position": -78};
1773070654757;2026-03-09 16:37:34.757;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5196, "position": -78};
1773070655225;2026-03-09 16:37:35.225;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5197, "position": -78};
1773070655256;2026-03-09 16:37:35.256;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5198, "position": -78};
1773070656244;2026-03-09 16:37:36.244;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5199, "position": -78};
1773070656247;2026-03-09 16:37:36.247;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5200, "position": -78};
1773070656247;2026-03-09 16:37:36.247;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5201, "position": -78};
1773070656253;2026-03-09 16:37:36.253;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5202, "position": -78};
1773070656754;2026-03-09 16:37:36.754;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5203, "position": -78};
1773070656755;2026-03-09 16:37:36.755;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5204, "position": -78};
1773070657263;2026-03-09 16:37:37.263;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5205, "position": -78};
1773070657265;2026-03-09 16:37:37.265;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5206, "position": -78};
1773070657775;2026-03-09 16:37:37.775;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5207, "position": -78};
1773070657775;2026-03-09 16:37:37.775;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5208, "position": -78};
1773070658285;2026-03-09 16:37:38.285;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5209, "position": -78};
1773070658291;2026-03-09 16:37:38.291;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5210, "position": -78};
1773070658793;2026-03-09 16:37:38.793;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5211, "position": -78};
1773070658793;2026-03-09 16:37:38.793;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5212, "position": -78};
1773070659306;2026-03-09 16:37:39.306;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5213, "position": -78};
1773070659306;2026-03-09 16:37:39.306;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5214, "position": -78};
1773070659816;2026-03-09 16:37:39.816;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5215, "position": -78};
1773070659817;2026-03-09 16:37:39.817;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5216, "position": -78};
1773070660320;2026-03-09 16:37:40.320;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5217, "position": -78};
1773070660323;2026-03-09 16:37:40.323;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5218, "position": -78};
1773070660829;2026-03-09 16:37:40.829;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5219, "position": -78};
1773070660833;2026-03-09 16:37:40.833;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5220, "position": -78};
1773070661342;2026-03-09 16:37:41.342;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5221, "position": -78};
1773070661345;2026-03-09 16:37:41.345;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5222, "position": -78};
1773070661855;2026-03-09 16:37:41.855;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5223, "position": -78};
1773070661856;2026-03-09 16:37:41.856;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5224, "position": -78};
1773070662365;2026-03-09 16:37:42.365;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5225, "position": -78};
1773070662365;2026-03-09 16:37:42.365;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5226, "position": -78};
1773070662871;2026-03-09 16:37:42.871;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5227, "position": -78};
1773070662874;2026-03-09 16:37:42.874;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5228, "position": -78};
1773070663036;2026-03-09 16:37:43.036;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5229, "position": -78};
1773070663244;2026-03-09 16:37:43.244;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5230, "position": -78};
1773070663488;2026-03-09 16:37:43.488;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5231, "position": -78};
1773070663739;2026-03-09 16:37:43.739;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5232, "position": -78};
1773070663990;2026-03-09 16:37:43.990;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5233, "position": -78};
1773070664273;2026-03-09 16:37:44.273;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5234, "position": -78};
1773070664544;2026-03-09 16:37:44.544;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5235, "position": -78};
1773070664773;2026-03-09 16:37:44.773;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5236, "position": -78};
1773070664987;2026-03-09 16:37:44.987;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5237, "position": -78};
1773070665395;2026-03-09 16:37:45.395;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5238, "position": -78};
1773070665484;2026-03-09 16:37:45.484;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5239, "position": -78};
1773070665732;2026-03-09 16:37:45.732;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5240, "position": -78};
1773070666087;2026-03-09 16:37:46.087;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5241, "position": -78};
1773070666314;2026-03-09 16:37:46.314;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5242, "position": -78};
1773070666527;2026-03-09 16:37:46.527;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5243, "position": -78};
1773070666746;2026-03-09 16:37:46.746;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5244, "position": -78};
1773070666981;2026-03-09 16:37:46.981;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5245, "position": -78};
1773070667403;2026-03-09 16:37:47.403;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5246, "position": -78};
1773070667478;2026-03-09 16:37:47.478;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5247, "position": -78};
1773070667808;2026-03-09 16:37:47.808;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5248, "position": -78};
1773070668064;2026-03-09 16:37:48.064;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5249, "position": -78};
1773070668284;2026-03-09 16:37:48.284;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5250, "position": -78};
1773070668504;2026-03-09 16:37:48.504;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5251, "position": -78};
1773070668727;2026-03-09 16:37:48.727;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5252, "position": -78};
1773070668979;2026-03-09 16:37:48.979;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5253, "position": -78};
1773070669289;2026-03-09 16:37:49.289;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5254, "position": -78};
1773070669481;2026-03-09 16:37:49.481;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5255, "position": -78};
1773070669823;2026-03-09 16:37:49.823;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5256, "position": -78};
1773070670047;2026-03-09 16:37:50.047;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5257, "position": -78};
1773070670360;2026-03-09 16:37:50.360;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5258, "position": -78};
1773070670475;2026-03-09 16:37:50.475;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5259, "position": -78};
1773070670720;2026-03-09 16:37:50.720;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5260, "position": -78};
1773070671144;2026-03-09 16:37:51.144;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5261, "position": -78};
1773070671220;2026-03-09 16:37:51.220;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5262, "position": -78};
1773070671586;2026-03-09 16:37:51.586;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5263, "position": -78};
1773070671803;2026-03-09 16:37:51.803;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5264, "position": -78};
1773070672028;2026-03-09 16:37:52.028;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5265, "position": -78};
1773070672273;2026-03-09 16:37:52.273;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5266, "position": -78};
1773070672469;2026-03-09 16:37:52.469;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5267, "position": -78};
1773070672717;2026-03-09 16:37:52.717;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5268, "position": -78};
1773070672968;2026-03-09 16:37:52.968;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5269, "position": -78};
1773070673217;2026-03-09 16:37:53.217;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5270, "position": -78};
1773070673567;2026-03-09 16:37:53.567;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5271, "position": -78};
1773070673784;2026-03-09 16:37:53.784;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5272, "position": -78};
1773070674022;2026-03-09 16:37:54.022;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5273, "position": -78};
1773070674228;2026-03-09 16:37:54.228;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5274, "position": -78};
1773070674463;2026-03-09 16:37:54.463;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5275, "position": -78};
1773070674744;2026-03-09 16:37:54.744;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5276, "position": -78};
1773070674964;2026-03-09 16:37:54.964;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5277, "position": -78};
