Timestamp;Date;Value;Properties
1773070674666;2026-03-09 16:37:54.666;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1338, "illuminance": 1000.78};
1773070675579;2026-03-09 16:37:55.579;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1339, "illuminance": 999.9};
1773070676601;2026-03-09 16:37:56.601;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1340, "illuminance": 1000.94};
1773070677549;2026-03-09 16:37:57.549;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1341, "illuminance": 1000.42};
1773070678645;2026-03-09 16:37:58.645;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1342, "illuminance": 999.9};
1773070679521;2026-03-09 16:37:59.521;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1343, "illuminance": 1000.94};
1773070680604;2026-03-09 16:38:00.604;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1344, "illuminance": 1000.17};
1773070681491;2026-03-09 16:38:01.491;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1345, "illuminance": 998.97};
1773070682461;2026-03-09 16:38:02.461;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1346, "illuminance": 998.61};
1773070683539;2026-03-09 16:38:03.539;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1347, "illuminance": 998.03};
1773070684559;2026-03-09 16:38:04.559;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1348, "illuminance": 999.26};
1773070685579;2026-03-09 16:38:05.579;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1349, "illuminance": 999.07};
1773070686598;2026-03-09 16:38:06.598;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1350, "illuminance": 997.84};
1773070687619;2026-03-09 16:38:07.619;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1351, "illuminance": 996.74};
1773070688639;2026-03-09 16:38:08.639;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1352, "illuminance": 996.74};
1773070689660;2026-03-09 16:38:09.660;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1353, "illuminance": 997.77};
1773070690679;2026-03-09 16:38:10.679;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1354, "illuminance": 996.51};
1773070691703;2026-03-09 16:38:11.703;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1355, "illuminance": 996.22};
1773070692280;2026-03-09 16:38:12.280;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1356, "illuminance": 997.26};
1773070693265;2026-03-09 16:38:13.265;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1357, "illuminance": 997.06};
1773070694247;2026-03-09 16:38:14.247;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1358, "illuminance": 998.29};
1773070695235;2026-03-09 16:38:15.235;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1359, "illuminance": 996.29};
1773070696240;2026-03-09 16:38:16.240;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1360, "illuminance": 997.19};
1773070697261;2026-03-09 16:38:17.261;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1361, "illuminance": 996.84};
1773070698277;2026-03-09 16:38:18.277;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1362, "illuminance": 994.15};
1773070699297;2026-03-09 16:38:19.297;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1363, "illuminance": 997.3};
1773070700317;2026-03-09 16:38:20.317;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1364, "illuminance": 994.99};
1773070701337;2026-03-09 16:38:21.337;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1365, "illuminance": 995.35};
1773070702362;2026-03-09 16:38:22.362;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1366, "illuminance": 996.74};
1773070703377;2026-03-09 16:38:23.377;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1367, "illuminance": 993.79};
1773070704102;2026-03-09 16:38:24.102;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1368, "illuminance": 997.1};
1773070705130;2026-03-09 16:38:25.130;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1369, "illuminance": 994.09};
1773070706154;2026-03-09 16:38:26.154;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1370, "illuminance": 994.61};
1773070707171;2026-03-09 16:38:27.171;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1371, "illuminance": 996.74};
1773070708194;2026-03-09 16:38:28.194;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1372, "illuminance": 995.54};
1773070709227;2026-03-09 16:38:29.227;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1373, "illuminance": 993.05};
1773070710226;2026-03-09 16:38:30.226;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1374, "illuminance": 994.99};
1773070711249;2026-03-09 16:38:31.249;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1375, "illuminance": 994.25};
1773070712268;2026-03-09 16:38:32.268;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1376, "illuminance": 995.29};
1773070713287;2026-03-09 16:38:33.287;{"type": "ambient_light", "UID": "25YL", "location": "Factory", "messageID": 1377, "illuminance": 992.08};
